          70   3.30826715E-02  -2.79190892E-04   1.22779526E-03
          71   3.32367755E-02  -2.62879039E-04   1.25304959E-03
          72   3.33977938E-02  -2.46407260E-04   1.27797166E-03
          73   3.35672833E-02  -2.29684229E-04   1.30262331E-03
          74   3.37454081E-02  -2.12770945E-04   1.32682256E-03
          75   3.39322127E-02  -1.95742366E-04   1.35036244E-03
          76   3.41276303E-02  -1.78684437E-04   1.37301872E-03
          77   3.43314856E-02  -1.61690827E-04   1.39455404E-03
          78   3.45434807E-02  -1.44855658E-04   1.41472451E-03
          79   3.47632207E-02  -1.28278538E-04   1.43328495E-03
          80   3.49901728E-02  -1.12063288E-04   1.45000033E-03
          81   3.52237150E-02  -9.63141865E-05   1.46464806E-03
          82   3.54614928E-02  -8.12299186E-05   1.47695316E-03
          83   3.57011780E-02  -6.69730434E-05   1.48674170E-03
          84   3.59420627E-02  -5.35801919E-05   1.49398146E-03
          85   3.61835733E-02  -4.10740322E-05   1.49866915E-03
          86   3.64251584E-02  -2.94658585E-05   1.50082482E-03
          87   3.66664007E-02  -1.87566020E-05   1.50048744E-03
          88   3.69069390E-02  -8.93935248E-06   1.49770977E-03
          89   3.71464938E-02   0.00000000       1.49255455E-03
          90   3.73848751E-02   8.08038385E-06   1.48508977E-03
          91   3.76219600E-02   1.53252713E-05   1.47538492E-03
          92   3.78589109E-02   2.17918077E-05   1.46344048E-03
          93   3.80965024E-02   2.75122220E-05   1.44923641E-03
          94   3.83346677E-02   3.24907451E-05   1.43278507E-03
          95   3.85732949E-02   3.67310095E-05   1.41410332E-03
          96   3.88122424E-02   4.02377591E-05   1.39321515E-03
          97   3.90513316E-02   4.30154905E-05   1.37015351E-03
          98   3.92903201E-02   4.50706611E-05   1.34496053E-03
          99   3.95289473E-02   4.64116274E-05   1.31769071E-03
         100   3.97669002E-02   4.70494924E-05   1.28841400E-03
         101   4.00038436E-02   4.69976803E-05   1.25721283E-03
         102   4.02384475E-02   4.62776661E-05   1.22432120E-03
         103   4.04699408E-02   4.49212603E-05   1.18993281E-03
         104   4.06979956E-02   4.29629072E-05   1.15419377E-03
         105   4.09223214E-02   4.04389539E-05   1.11725042E-03
         106   4.11426611E-02   3.73869370E-05   1.07924826E-03
         107   4.13588025E-02   3.38447389E-05   1.04033062E-03
         108   4.15705740E-02   2.98510913E-05   1.00063498E-03
         109   4.17778641E-02   2.54429378E-05   9.60292644E-04
         110   4.19805534E-02   2.06571112E-05   9.19425860E-04
         111   4.21786085E-02   1.55289126E-05   8.78148829E-04
         112   4.23736162E-02   1.00452971E-05   8.36218242E-04
         113   4.25658897E-02   4.21673940E-06   7.93626299E-04
         114   4.27552909E-02  -1.93194046E-06   7.50466017E-04
         115   4.29415852E-02  -8.37386324E-06   7.06851599E-04
         116   4.31244746E-02  -1.50772557E-05   6.62921229E-04
         117   4.33035716E-02  -2.20045949E-05   6.18839054E-04
         118   4.34783883E-02  -2.91133820E-05   5.74796053E-04
         119   4.36483845E-02  -3.63537292E-05   5.31014986E-04
         120   4.38129231E-02  -4.36699120E-05   4.87746380E-04
         121   4.39712815E-02  -5.09974525E-05   4.45275742E-04
         122   4.41226847E-02  -5.82645807E-05   4.03919781E-04
         123   4.42662276E-02  -6.53921306E-05   3.64028820E-04
         124   4.44009751E-02  -7.22924451E-05   3.25985689E-04
         125   4.45258692E-02  -7.88698890E-05   2.90206546E-04
         126   4.46398072E-02  -8.50223951E-05   2.57136562E-04
         127   4.47415635E-02  -9.06407295E-05   2.27251978E-04
         128   4.48298715E-02  -9.56219083E-05   2.01067189E-04
         129   4.49033566E-02  -1.07516105E-04   1.66747806E-04
         130   4.49605808E-02  -1.31963170E-04   1.08761800E-04
         131   4.50000018E-02  -1.83552358E-04  -3.41319222E-08
         132   4.50394265E-02  -1.79944182E-04  -1.70659611E-08
         133   4.50880527E-02  -1.75516034E-04   0.00000000    
         134   4.51480001E-02  -1.70055762E-04   0.00000000    
         135   4.52219285E-02  -1.63322722E-04   0.00000000    
         136   4.53130938E-02  -1.55020272E-04   0.00000000    
         137   4.54254970E-02  -1.44782622E-04   0.00000000    
         138   4.55641039E-02  -1.32158719E-04   0.00000000    
         139   4.57350165E-02  -1.16592404E-04   0.00000000    
         140   4.59457748E-02  -9.73977585E-05   0.00000000    
         141   4.62056547E-02  -7.37292285E-05   0.00000000    
         142   4.65261154E-02  -4.45440928E-05   0.00000000    
         143   4.69212681E-02  -8.55635881E-06   0.00000000    
         144   4.74085249E-02   3.58192592E-05   0.00000000    
         145   4.80093509E-02   9.05379638E-05   0.00000000    
         146   4.87502217E-02   1.58010997E-04   0.00000000    
           1   1.50000071E-02  -1.72899640E-03   0.00000000    
           2   1.77482683E-02  -1.72898651E-03   0.00000000    
           3   1.99941844E-02  -1.72897137E-03   0.00000000    
           4   2.18295883E-02  -1.72895531E-03   0.00000000    
           5   2.33295076E-02  -1.72893750E-03   0.00000000    
           6   2.45552659E-02  -1.72891968E-03   0.00000000    
           7   2.55569741E-02  -1.72890269E-03   0.00000000    
           8   2.63755843E-02  -1.72888685E-03   0.00000000    
           9   2.70445645E-02  -1.72887254E-03   0.00000000    
          10   2.75912676E-02  -1.72886008E-03   0.00000000    
          11   2.80380417E-02  -1.72884925E-03   0.00000000    
          12   2.84031499E-02  -1.72884006E-03   0.00000000    
          13   2.87015270E-02  -1.72883237E-03   0.00000000    
          14   2.89453585E-02  -1.72882562E-03   0.00000000    
          15   2.91446280E-02  -1.72881992E-03   0.00000000    
          16   2.93074679E-02  -1.72881503E-03   0.00000000    
          17   2.94405464E-02  -1.72881142E-03   0.00000000    
          18   2.95493044E-02  -1.72880839E-03   0.00000000    
          19   2.96381768E-02  -1.72880583E-03   0.00000000    
          20   2.97108069E-02  -1.72880350E-03   0.00000000    
          21   2.97701601E-02  -1.72880164E-03   0.00000000    
          22   2.98186652E-02  -1.72880024E-03   0.00000000    
          23   2.98583061E-02  -1.72879908E-03   0.00000000    
          24   2.98906974E-02  -1.72879815E-03   0.00000000    
          25   2.99171731E-02  -1.72879733E-03   0.00000000    
          26   2.99388040E-02  -1.72879652E-03   0.00000000    
          27   2.99564842E-02  -1.72879605E-03   0.00000000    
          28   2.99709328E-02  -1.72879570E-03   0.00000000    
          29   2.99827401E-02  -1.72879524E-03   0.00000000    
          30   2.99923904E-02  -1.72879477E-03   0.00000000    
          31   3.00002750E-02  -1.72879465E-03   0.00000000    
          32   3.00081596E-02  -1.68599735E-03   8.53416204E-05
          33   3.00228056E-02  -1.65598118E-03   1.45120604E-04
          34   3.00436784E-02  -1.62711425E-03   2.02478041E-04
          35   3.00702844E-02  -1.59959041E-03   2.57015548E-04
          36   3.01021524E-02  -1.57400826E-03   3.07541777E-04
          37   3.01388558E-02  -1.55106524E-03   3.52679082E-04
          38   3.01799849E-02  -1.53132214E-03   3.91302543E-04
          39   3.02251820E-02  -1.51493074E-03   4.23049351E-04
          40   3.02741081E-02  -1.50122156E-03   4.49079060E-04
          41   3.03264521E-02  -1.48837478E-03   4.72795276E-04
          42   3.03819533E-02  -1.47508236E-03   4.96873108E-04
          43   3.04403696E-02  -1.46130915E-03   5.21425973E-04
          44   3.05014960E-02  -1.44709332E-03   5.46338561E-04
          45   3.05651575E-02  -1.43246166E-03   5.71523909E-04
          46   3.06312162E-02  -1.41743326E-03   5.96911123E-04
          47   3.06995697E-02  -1.40201987E-03   6.22444320E-04
          48   3.07701305E-02  -1.38622650E-03   6.48080430E-04
          49   3.08428574E-02  -1.37005188E-03   6.73788192E-04
          50   3.09177469E-02  -1.35348865E-03   6.99547119E-04
          51   3.09948195E-02  -1.33652193E-03   7.25346268E-04
          52   3.10742054E-02  -1.31911482E-03   7.51208107E-04
          53   3.11562996E-02  -1.30117242E-03   7.77232577E-04
          54   3.12412065E-02  -1.28266867E-03   8.03410541E-04
          55   3.13290097E-02  -1.26357574E-03   8.29732686E-04
          56   3.14198174E-02  -1.24386535E-03   8.56187777E-04
          57   3.15137617E-02  -1.22350676E-03   8.82762892E-04
          58   3.16109471E-02  -1.20246795E-03   9.09444061E-04
          59   3.17115039E-02  -1.18071516E-03   9.36214288E-04
          60   3.18155773E-02  -1.15821406E-03   9.63054132E-04
          61   3.19233127E-02  -1.13492773E-03   9.89941880E-04
          62   3.20348293E-02  -1.11082720E-03   1.01684243E-03
          63   3.21501940E-02  -1.08589255E-03   1.04370702E-03
          64   3.22695971E-02  -1.06008060E-03   1.07050920E-03
          65   3.23932357E-02  -1.03334466E-03   1.09721778E-03
          66   3.25213112E-02  -1.00563595E-03   1.12379878E-03
          67   3.26540656E-02  -9.76901967E-04   1.15021295E-03
          68   3.27917412E-02  -9.47086839E-04   1.17641664E-03
          69   3.29346135E-02  -9.16132878E-04   1.20235852E-03
          70   3.30829509E-02  -8.83978617E-04   1.22798013E-03
          71   3.32370475E-02  -8.50559270E-04   1.25321490E-03
          72   3.33980694E-02  -8.15624662E-04   1.27811439E-03
          73   3.35675627E-02  -7.78840156E-04   1.30273972E-03
          74   3.37456800E-02  -7.40173506E-04   1.32690812E-03
          75   3.39324847E-02  -6.99617260E-04   1.35041401E-03
          76   3.41279097E-02  -6.57190976E-04   1.37302873E-03
          77   3.43317538E-02  -6.12941512E-04   1.39450037E-03
          78   3.45437564E-02  -5.66898438E-04   1.41462311E-03
          79   3.47634926E-02  -5.19137015E-04   1.43311569E-03
          80   3.49904522E-02  -4.69765946E-04   1.44976215E-03
          81   3.52239832E-02  -4.18927229E-04   1.46434072E-03
          82   3.54617722E-02  -3.67135071E-04   1.47657818E-03
          83   3.57014500E-02  -3.14909965E-04   1.48630224E-03
          84   3.59423384E-02  -2.62408284E-04   1.49348204E-03
          85   3.61838415E-02  -2.09769423E-04   1.49811478E-03
          86   3.64254341E-02  -1.57115501E-04   1.50022202E-03
          87   3.66666764E-02  -1.04549297E-04   1.49984239E-03
          88   3.69072184E-02  -5.21554321E-05   1.49703003E-03
          89   3.71467695E-02   0.00000000       1.49184733E-03
          90   3.73851433E-02   5.18652669E-05   1.48435845E-03
          91   3.76222357E-02   1.03421698E-04   1.47464091E-03
          92   3.78591940E-02   1.54938767E-04   1.46269519E-03
          93   3.80967818E-02   2.06586206E-04   1.44849217E-03
          94   3.83349471E-02   2.58348970E-04   1.43204955E-03
          95   3.85735780E-02   3.10202857E-04   1.41338503E-03
          96   3.88125218E-02   3.62111808E-04   1.39252096E-03
          97   3.90516073E-02   4.14035108E-04   1.36948924E-03
          98   3.92905995E-02   4.65922349E-04   1.34433329E-03
          99   3.95292342E-02   5.17713721E-04   1.31710712E-03
         100   3.97671834E-02   5.69341995E-04   1.28787814E-03
         101   4.00041230E-02   6.20731385E-04   1.25672959E-03
         102   4.02387232E-02   6.71596557E-04   1.22389372E-03
         103   4.04702164E-02   7.21772609E-04   1.18956354E-03
         104   4.06982750E-02   7.71187595E-04   1.15388341E-03
         105   4.09225971E-02   8.19781271E-04   1.11700012E-03
         106   4.11429368E-02   8.67501250E-04   1.07905769E-03
         107   4.13590781E-02   9.14303702E-04   1.04019861E-03
         108   4.15708609E-02   9.60155041E-04   1.00055884E-03
         109   4.17781398E-02   1.00502966E-03   9.60268604E-04
         110   4.19808291E-02   1.04890997E-03   9.19451530E-04
         111   4.21788916E-02   1.09179027E-03   8.78218969E-04
         112   4.23738956E-02   1.13401224E-03   8.36328662E-04
         113   4.25661691E-02   1.17565086E-03   7.93771003E-04
         114   4.27555665E-02   1.21667830E-03   7.50639942E-04
         115   4.29418646E-02   1.25704787E-03   7.07049039E-04
         116   4.31247540E-02   1.29669404E-03   6.63134444E-04
         117   4.33038436E-02   1.33553590E-03   6.19061233E-04
         118   4.34786603E-02   1.37347193E-03   5.75020094E-04
         119   4.36486639E-02   1.41038606E-03   5.31232567E-04
         120   4.38131988E-02   1.44613872E-03   4.87949495E-04
         121   4.39715646E-02   1.48057740E-03   4.45457612E-04
         122   4.41229604E-02   1.51352677E-03   4.04073013E-04
         123   4.42665070E-02   1.54479546E-03   3.64146108E-04
         124   4.44012508E-02   1.57417147E-03   3.26063862E-04
         125   4.45261449E-02   1.60142558E-03   2.90239870E-04
         126   4.46400866E-02   1.62630854E-03   2.57123582E-04
         127   4.47418354E-02   1.64855074E-03   2.27191529E-04
         128   4.48301472E-02   1.66730175E-03   2.00381197E-04
         129   4.49036397E-02   1.67171319E-03   1.64993617E-04
         130   4.49608564E-02   1.66205352E-03   1.08995133E-04
         131   4.50002849E-02   1.62555720E-03  -4.21359978E-08
         132   4.50397059E-02   1.63993810E-03  -2.10679989E-08
         133   4.50883247E-02   1.65764522E-03   0.00000000    
         134   4.51482758E-02   1.67947938E-03   0.00000000    
         135   4.52222042E-02   1.70640333E-03   0.00000000    
         136   4.53133583E-02   1.73960254E-03   0.00000000    
         137   4.54257615E-02   1.78054033E-03   0.00000000    
         138   4.55643721E-02   1.83102069E-03   0.00000000    
         139   4.57352884E-02   1.89326727E-03   0.00000000    
         140   4.59460393E-02   1.97002315E-03   0.00000000    
         141   4.62059155E-02   2.06467020E-03   0.00000000    
         142   4.65263650E-02   2.18137889E-03   0.00000000    
         143   4.69215177E-02   2.32529221E-03   0.00000000    
         144   4.74087745E-02   2.50275200E-03   0.00000000    
         145   4.80095856E-02   2.72157858E-03   0.00000000    
         146   4.87504601E-02   2.99141812E-03   0.00000000    
           1   1.50004383E-02  -2.35895230E-03   0.00000000    
           2   1.77486725E-02  -2.35894695E-03   0.00000000    
           3   1.99945774E-02  -2.35893507E-03   0.00000000    
           4   2.18299609E-02  -2.35891854E-03   0.00000000    
           5   2.33298708E-02  -2.35890015E-03   0.00000000    
           6   2.45556142E-02  -2.35888083E-03   0.00000000    
           7   2.55573150E-02  -2.35886290E-03   0.00000000    
           8   2.63759196E-02  -2.35884613E-03   0.00000000    
           9   2.70448960E-02  -2.35883077E-03   0.00000000    
          10   2.75915898E-02  -2.35881726E-03   0.00000000    
          11   2.80383639E-02  -2.35880609E-03   0.00000000    
          12   2.84034703E-02  -2.35879584E-03   0.00000000    
          13   2.87018418E-02  -2.35878746E-03   0.00000000    
          14   2.89456733E-02  -2.35878024E-03   0.00000000    
          15   2.91449409E-02  -2.35877442E-03   0.00000000    
          16   2.93077845E-02  -2.35876953E-03   0.00000000    
          17   2.94408575E-02  -2.35876534E-03   0.00000000    
          18   2.95496117E-02  -2.35876208E-03   0.00000000    
          19   2.96384860E-02  -2.35875905E-03   0.00000000    
          20   2.97111161E-02  -2.35875673E-03   0.00000000    
          21   2.97704712E-02  -2.35875510E-03   0.00000000    
          22   2.98189763E-02  -2.35875370E-03   0.00000000    
          23   2.98586152E-02  -2.35875207E-03   0.00000000    
          24   2.98910066E-02  -2.35875114E-03   0.00000000    
          25   2.99174804E-02  -2.35875021E-03   0.00000000    
          26   2.99391169E-02  -2.35874951E-03   0.00000000    
          27   2.99567934E-02  -2.35874881E-03   0.00000000    
          28   2.99712420E-02  -2.35874834E-03   0.00000000    
          29   2.99830493E-02  -2.35874811E-03   0.00000000    
          30   2.99926996E-02  -2.35874765E-03   0.00000000    
          31   3.00005842E-02  -2.35874741E-03   0.00000000    
          32   3.00084688E-02  -2.31589680E-03   8.53247329E-05
          33   3.00231148E-02  -2.28582346E-03   1.45093945E-04
          34   3.00439838E-02  -2.25686166E-03   2.02443174E-04
          35   3.00705936E-02  -2.22920440E-03   2.56972649E-04
          36   3.01024634E-02  -2.20345473E-03   3.07489128E-04
          37   3.01391613E-02  -2.18031346E-03   3.52613744E-04
          38   3.01802922E-02  -2.16034125E-03   3.91223701E-04
          39   3.02254893E-02  -2.14366778E-03   4.22966259E-04
          40   3.02744117E-02  -2.12956080E-03   4.49025480E-04
          41   3.03267594E-02  -2.11614743E-03   4.72783402E-04
          42   3.03822588E-02  -2.10215733E-03   4.96872235E-04
          43   3.04406788E-02  -2.08755000E-03   5.21436799E-04
          44   3.05018015E-02  -2.07235292E-03   5.46362542E-04
          45   3.05654705E-02  -2.05658306E-03   5.71562035E-04
          46   3.06315292E-02  -2.04024953E-03   5.96964674E-04
          47   3.06998752E-02  -2.02335417E-03   6.22514519E-04
          48   3.07704378E-02  -2.00589350E-03   6.48167916E-04
          49   3.08431685E-02  -1.98785495E-03   6.73894072E-04
          50   3.09180506E-02  -1.96922035E-03   6.99671975E-04
          51   3.09951231E-02  -1.94996467E-03   7.25490623E-04
          52   3.10745109E-02  -1.93003356E-03   7.51372369E-04
          53   3.11566107E-02  -1.90930627E-03   7.77416804E-04
          54   3.12415101E-02  -1.88773847E-03   8.03614850E-04
          55   3.13293152E-02  -1.86528265E-03   8.29957076E-04
          56   3.14201303E-02  -1.84188876E-03   8.56431609E-04
          57   3.15140672E-02  -1.81750336E-03   8.83025525E-04
          58   3.16112526E-02  -1.79207011E-03   9.09724622E-04
          59   3.17118093E-02  -1.76552904E-03   9.36511031E-04
          60   3.18158790E-02  -1.73781649E-03   9.63366008E-04
          61   3.19236219E-02  -1.70886563E-03   9.90266562E-04
          62   3.20351385E-02  -1.67861686E-03   1.01717748E-03
          63   3.21504995E-02  -1.64701592E-03   1.04405324E-03
          64   3.22699063E-02  -1.61398132E-03   1.07086857E-03
          65   3.23935337E-02  -1.57942856E-03   1.09757518E-03
          66   3.25216129E-02  -1.54326274E-03   1.12412916E-03
          67   3.26543748E-02  -1.50538201E-03   1.15051179E-03
          68   3.27920578E-02  -1.46567589E-03   1.17667858E-03
          69   3.29349227E-02  -1.42402609E-03   1.20257773E-03
          70   3.30832563E-02  -1.38030667E-03   1.22815103E-03
          71   3.32373567E-02  -1.33438117E-03   1.25333213E-03
          72   3.33983786E-02  -1.28584728E-03   1.27817178E-03
          73   3.35678682E-02  -1.23416702E-03   1.30273076E-03
          74   3.37459855E-02  -1.17920735E-03   1.32682652E-03
          75   3.39327939E-02  -1.12086663E-03   1.35025335E-03
          76   3.41282077E-02  -1.05907838E-03   1.37278286E-03
          77   3.43320668E-02  -9.93816066E-04   1.39416929E-03
          78   3.45440656E-02  -9.24995751E-04   1.41423894E-03
          79   3.47638018E-02  -8.52619763E-04   1.43265969E-03
          80   3.49907540E-02  -7.76749104E-04   1.44922815E-03
          81   3.52242887E-02  -6.97498210E-04   1.46372896E-03
          82   3.54620777E-02  -6.15581928E-04   1.47589098E-03
          83   3.57017592E-02  -5.31760103E-04   1.48555392E-03
          84   3.59426476E-02  -4.46257327E-04   1.49268145E-03
          85   3.61841507E-02  -3.59280151E-04   1.49726821E-03
          86   3.64257433E-02  -2.71012919E-04   1.49930839E-03
          87   3.66669931E-02  -1.81620373E-04   1.49886659E-03
          88   3.69075276E-02  -9.12433970E-05   1.49600417E-03
          89   3.71470861E-02   0.00000000       1.49078132E-03
          90   3.73854600E-02   9.20009115E-05   1.48324808E-03
          91   3.76225449E-02   1.84743360E-04   1.47351611E-03
          92   3.78594957E-02   2.78704654E-04   1.46159064E-03
          93   3.80970910E-02   3.74208263E-04   1.44740171E-03
          94   3.83352600E-02   4.71243169E-04   1.43098517E-03
          95   3.85738835E-02   5.69781638E-04   1.41235755E-03
          96   3.88128385E-02   6.69775123E-04   1.39154179E-03
          97   3.90519239E-02   7.71155930E-04   1.36857003E-03
          98   3.92909087E-02   8.73832207E-04   1.34348334E-03
          99   3.95295359E-02   9.77690797E-04   1.31633307E-03
         100   3.97675000E-02   1.08259544E-03   1.28718792E-03
         101   4.00044397E-02   1.18838332E-03   1.25612947E-03
         102   4.02390361E-02   1.29444490E-03   1.22338592E-03
         103   4.04705368E-02   1.40039134E-03   1.18915050E-03
         104   4.06985953E-02   1.50602031E-03   1.15356420E-03
         105   4.09229100E-02   1.61114335E-03   1.11677230E-03
         106   4.11432460E-02   1.71558675E-03   1.07891811E-03
         107   4.13593985E-02   1.81918673E-03   1.04014238E-03
         108   4.15711664E-02   1.92180241E-03   1.00058049E-03
         109   4.17784564E-02   2.02330481E-03   9.60363075E-04
         110   4.19811457E-02   2.12358381E-03   9.19606362E-04
         111   4.21792045E-02   2.22255546E-03   8.78429040E-04
         112   4.23742011E-02   2.32095085E-03   8.36582680E-04
         113   4.25664783E-02   2.41890037E-03   7.94062449E-04
         114   4.27558795E-02   2.51629786E-03   7.50960025E-04
         115   4.29421775E-02   2.61298637E-03   7.07383617E-04
         116   4.31250669E-02   2.70875962E-03   6.63466344E-04
         117   4.33041602E-02   2.80336943E-03   6.19376660E-04
         118   4.34789732E-02   2.89651356E-03   5.75311773E-04
         119   4.36489731E-02   2.98784208E-03   5.31487982E-04
         120   4.38135043E-02   3.07694706E-03   4.88160731E-04
         121   4.39718738E-02   3.16337356E-03   4.45614307E-04
         122   4.41232659E-02   3.24660935E-03   4.04169085E-04
         123   4.42668200E-02   3.32608260E-03   3.64175794E-04
         124   4.44015674E-02   3.40117677E-03   3.26021836E-04
         125   4.45264578E-02   3.47121106E-03   2.90125608E-04
         126   4.46403846E-02   3.53545486E-03   2.56935396E-04
         127   4.47421521E-02   3.59312980E-03   2.26933218E-04
         128   4.48304527E-02   3.64190224E-03   1.99124392E-04
         129   4.49039452E-02   3.66988918E-03   1.62615499E-04
         130   4.49611656E-02   3.68002919E-03   1.08524036E-04
         131   4.50005867E-02   3.65487533E-03  -3.71886806E-08
         132   4.50400114E-02   3.68316192E-03  -1.85943403E-08
         133   4.50886376E-02   3.71801853E-03   0.00000000    
         134   4.51485813E-02   3.76099953E-03   0.00000000    
         135   4.52225059E-02   3.81400087E-03   0.00000000    
         136   4.53136638E-02   3.87935480E-03   0.00000000    
         137   4.54260632E-02   3.95994121E-03   0.00000000    
         138   4.55646664E-02   4.05931380E-03   0.00000000    
         139   4.57355827E-02   4.18184744E-03   0.00000000    
         140   4.59463298E-02   4.33294335E-03   0.00000000    
         141   4.62061986E-02   4.51926049E-03   0.00000000    
         142   4.65266444E-02   4.74900519E-03   0.00000000    
         143   4.69217859E-02   5.03230328E-03   0.00000000    
         144   4.74090241E-02   5.38163679E-03   0.00000000    
         145   4.80098389E-02   5.81240235E-03   0.00000000    
         146   4.87506948E-02   6.34358684E-03   0.00000000    
           1   1.50005203E-02  -2.12956290E-03   0.00000000    
           2   1.77487358E-02  -2.12955824E-03   0.00000000    
           3   1.99946258E-02  -2.12954986E-03   0.00000000    
           4   2.18299925E-02  -2.12953822E-03   0.00000000    
           5   2.33298931E-02  -2.12952611E-03   0.00000000    
           6   2.45556347E-02  -2.12951377E-03   0.00000000    
           7   2.55573243E-02  -2.12950120E-03   0.00000000    
           8   2.63759270E-02  -2.12949072E-03   0.00000000    
           9   2.70448979E-02  -2.12948094E-03   0.00000000    
          10   2.75915936E-02  -2.12947209E-03   0.00000000    
          11   2.80383620E-02  -2.12946441E-03   0.00000000    
          12   2.84034666E-02  -2.12945836E-03   0.00000000    
          13   2.87018344E-02  -2.12945277E-03   0.00000000    
          14   2.89456677E-02  -2.12944811E-03   0.00000000    
          15   2.91449334E-02  -2.12944462E-03   0.00000000    
          16   2.93077752E-02  -2.12944136E-03   0.00000000    
          17   2.94408519E-02  -2.12943880E-03   0.00000000    
          18   2.95496024E-02  -2.12943647E-03   0.00000000    
          19   2.96384767E-02  -2.12943484E-03   0.00000000    
          20   2.97111087E-02  -2.12943321E-03   0.00000000    
          21   2.97704618E-02  -2.12943228E-03   0.00000000    
          22   2.98189670E-02  -2.12943112E-03   0.00000000    
          23   2.98586041E-02  -2.12943042E-03   0.00000000    
          24   2.98909992E-02  -2.12942972E-03   0.00000000    
          25   2.99174730E-02  -2.12942902E-03   0.00000000    
          26   2.99391039E-02  -2.12942855E-03   0.00000000    
          27   2.99567804E-02  -2.12942809E-03   0.00000000    
          28   2.99712308E-02  -2.12942786E-03   0.00000000    
